sample_id,seeker_id,dialogue_id,split,relationship_label,gold_action,relationship_source,confidence,rationale,is_synthetic,intensity,ltp_signal,sti_signal,original_context,modified_context
9297/4/188302,492,9297,train,Consistent,Fuse,weak_rule,0.845,aligned genres (sim=0.69),False,0,Comedy:0.39; Romance:0.39; Drama:0.10,Action:0.20; Adventure:0.20; Comedy:0.20,Recommender: HI | Recommender: What kind of movies are you looking for? | Seeker: Hello! I'd like recommendations similar to The Princess Bride  (1987). | Recommender: A Knight's Tale (2001) was a good movie!,
9297/5/115290,492,9297,train,Consistent,Fuse,weak_rule,0.845,aligned genres (sim=0.69),False,0,Comedy:0.39; Romance:0.39; Drama:0.10,Action:0.20; Adventure:0.20; Comedy:0.20,Recommender: What kind of movies are you looking for? | Seeker: Hello! I'd like recommendations similar to The Princess Bride  (1987). | Recommender: A Knight's Tale (2001) was a good movie! | Recommender: Ever After (1998) is another good one.,
9297/7/201926,492,9297,train,Consistent,Fuse,weak_rule,0.845,aligned genres (sim=0.69),False,0,Comedy:0.39; Romance:0.39; Drama:0.10,Action:0.20; Adventure:0.20; Comedy:0.20,Recommender: A Knight's Tale (2001) was a good movie! | Recommender: Ever After (1998) is another good one. | Recommender: Hook  (1991) is a good one too. | Seeker: Those are great recommendations. I liked those movies.,
9297/9/173253,492,9297,train,Consistent,Fuse,weak_rule,0.845,aligned genres (sim=0.69),False,0,Comedy:0.39; Romance:0.39; Drama:0.10,Action:0.20; Adventure:0.20; Comedy:0.20,Recommender: Hook  (1991) is a good one too. | Seeker: Those are great recommendations. I liked those movies. | Recommender: Mirror Mirror  (2012) is another good one. | Seeker: I don't think I've seen that one. Thanks!,
9298/3/201091,360,9298,train,Consistent,Fuse,weak_rule,0.814,aligned genres (sim=0.63),False,0,Romance:0.38; Comedy:0.32; Drama:0.15,Comedy:0.75; Adventure:0.08; Children:0.08,Recommender: Hello! What kind of movies do you like to watch? | Seeker: HI!  I've been sick and need a good laugh.  Any good comedies you can receommend? | Seeker: I've heard Jumanji  (2017) is funny.  But I've been too sick to go see it.  I also want to go see Pitch Perfect 3 (2017) once I feel better.,
9298/3/95089,360,9298,train,Consistent,Fuse,weak_rule,0.814,aligned genres (sim=0.63),False,0,Romance:0.38; Comedy:0.32; Drama:0.15,Comedy:0.75; Adventure:0.08; Children:0.08,Recommender: Hello! What kind of movies do you like to watch? | Seeker: HI!  I've been sick and need a good laugh.  Any good comedies you can receommend? | Seeker: I've heard Jumanji  (2017) is funny.  But I've been too sick to go see it.  I also want to go see Pitch Perfect 3 (2017) once I feel better.,
9298/5/161983,360,9298,train,Consistent,Fuse,weak_rule,0.814,aligned genres (sim=0.63),False,0,Romance:0.38; Comedy:0.32; Drama:0.15,Comedy:0.75; Adventure:0.08; Children:0.08,Seeker: HI!  I've been sick and need a good laugh.  Any good comedies you can receommend? | Seeker: I've heard Jumanji  (2017) is funny.  But I've been too sick to go see it.  I also want to go see Pitch Perfect 3 (2017) once I feel better. | Recommender: How about Mean Girls (2004) or Mean Girls 2? | Seeker: I have not seen those.  I'll have to watch them both.,
9302/2/147934,466,9302,train,Consistent,Fuse,weak_rule,0.88,aligned genres (sim=0.76),False,0,Sci-Fi:0.35; Action:0.21; Thriller:0.15,Sci-Fi:1.00,"Recommender: Hello! What kind of movies do you like? | Seeker: I will like some sci fi movie like I, Robot  (2004)",
9302/3/86245,466,9302,train,Consistent,Fuse,weak_rule,0.88,aligned genres (sim=0.76),False,0,Sci-Fi:0.35; Action:0.21; Thriller:0.15,Sci-Fi:1.00,"Recommender: Hello! What kind of movies do you like? | Seeker: I will like some sci fi movie like I, Robot  (2004) | Recommender: How about Blade Runner (1982)?",
9302/6/182781,466,9302,train,Consistent,Fuse,weak_rule,0.88,aligned genres (sim=0.76),False,0,Sci-Fi:0.35; Action:0.21; Thriller:0.15,Sci-Fi:1.00,Recommender: How about Blade Runner (1982)? | Recommender: Or District 9 (2009) is interesting. | Seeker: I have watched the former and it is an interesting one | Seeker: Do you know of any recent one like the Arrival  (2016),
9302/7/160862,466,9302,train,Consistent,Fuse,weak_rule,0.88,aligned genres (sim=0.76),False,0,Sci-Fi:0.35; Action:0.21; Thriller:0.15,Sci-Fi:1.00,Recommender: Or District 9 (2009) is interesting. | Seeker: I have watched the former and it is an interesting one | Seeker: Do you know of any recent one like the Arrival  (2016) | Recommender: How about Close Encounters of the Third Kind (1977)?,
9305/2/97219,492,9305,train,Consistent,Fuse,weak_rule,0.859,aligned genres (sim=0.72),False,0,Comedy:0.24; Adventure:0.19; Romance:0.15,Comedy:0.50; Romance:0.50,Recommender: Hi What kind of movie are you interested in? | Seeker: I like romantic comedies. Notting Hill was good.,
9305/4/129935,492,9305,train,Consistent,Fuse,weak_rule,0.859,aligned genres (sim=0.72),False,0,Comedy:0.24; Adventure:0.19; Romance:0.15,Comedy:0.50; Romance:0.50,"Recommender: Hi What kind of movie are you interested in? | Seeker: I like romantic comedies. Notting Hill was good. | Recommender: Have you seen The Notebook (2013) ? | Seeker: Yeah, that was cute.",
9305/8/186271,492,9305,train,Consistent,Fuse,weak_rule,0.859,aligned genres (sim=0.72),False,0,Comedy:0.24; Adventure:0.19; Romance:0.15,Comedy:0.50; Romance:0.50,"Recommender: How about Something to Talk About  (1995) ? That has Julia Roberts too. | Seeker: No, I haven't. What was it about? I like Julia Roberts. | Recommender: It is about Julia Roberts and Dennis Quaid's marriage falling apart and how they put it back together. It has a great cast. | Seeker: Oh, that's good. I'm glad they worked it out. I'll have to remember it.",
9305/11/166729,492,9305,train,Consistent,Fuse,weak_rule,0.859,aligned genres (sim=0.72),False,0,Comedy:0.24; Adventure:0.19; Romance:0.15,Comedy:0.50; Romance:0.50,"Seeker: Oh, that's good. I'm glad they worked it out. I'll have to remember it. | Recommender: If you like Hugh Grant Four Weddings and a Funeral (1994)  is pretty good. | Seeker: Ok, cool. Hugh Grant is always good. Thanks! | Seeker: Goodbye.",
9324/3/150421,456,9324,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Crime:0.62; Film-Noir:0.12; Mystery:0.12,Recommender: Hello! | Recommender: What kind of movie are you looking for tonight? | Seeker: Hi! Could you recommend a good detective movie? I heard about Chinatown  (1974) and it sounded good.,
9324/4/118762,456,9324,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Crime:0.62; Film-Noir:0.12; Mystery:0.12,Recommender: Hello! | Recommender: What kind of movie are you looking for tonight? | Seeker: Hi! Could you recommend a good detective movie? I heard about Chinatown  (1974) and it sounded good. | Recommender: I like Sherlock Holmes  (2010) a lot,
9324/4/133128,456,9324,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Crime:0.62; Film-Noir:0.12; Mystery:0.12,Recommender: Hello! | Recommender: What kind of movie are you looking for tonight? | Seeker: Hi! Could you recommend a good detective movie? I heard about Chinatown  (1974) and it sounded good. | Recommender: I like Sherlock Holmes  (2010) a lot,
9324/5/204409,456,9324,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Crime:0.62; Film-Noir:0.12; Mystery:0.12,"Recommender: What kind of movie are you looking for tonight? | Seeker: Hi! Could you recommend a good detective movie? I heard about Chinatown  (1974) and it sounded good. | Recommender: I like Sherlock Holmes  (2010) a lot | Recommender: If you like comedy, 21 Jump Street  (2012) and 22 Jump Street (2014) are good.",
9335/2/143198,327,9335,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.37),False,0,Horror:0.40; Sci-Fi:0.13; Action:0.12,Action:0.50; Sci-Fi:0.50,Recommender: Seen any good movies lately? | Seeker: I saw Logan  (2017) and thought it was great!,
9335/2/150957,327,9335,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.37),False,0,Horror:0.40; Sci-Fi:0.13; Action:0.12,Action:0.50; Sci-Fi:0.50,Recommender: Seen any good movies lately? | Seeker: I saw Logan  (2017) and thought it was great!,
9335/2/188047,327,9335,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.37),False,0,Horror:0.40; Sci-Fi:0.13; Action:0.12,Action:0.50; Sci-Fi:0.50,Recommender: Seen any good movies lately? | Seeker: I saw Logan  (2017) and thought it was great!,
9344/4/155595,396,9344,train,Complement,Fuse,weak_rule,0.721,STI adds new genre (sim=0.26),False,0,Comedy:0.27; Romance:0.23; Drama:0.15,Drama:0.50; War:0.50,"Seeker: hello! | Recommender: hello | Recommender: what kind of movie are you interested in today | Seeker: i'm looking for biographical movies about historical figures, like Lincoln  (2012)",
9349/4/184951,396,9349,train,Conflict,Prioritize_STI,weak_rule,0.614,opposing genres (sim=0.17),False,0,Drama:0.27; Comedy:0.19; Romance:0.16,Horror:1.00,Seeker: hello! | Recommender: HELLO | Seeker: i'm looking for a good scary movie | Seeker: i really like It  (2017),
9349/8/125431,396,9349,train,Conflict,Prioritize_STI,weak_rule,0.614,opposing genres (sim=0.17),False,0,Drama:0.27; Comedy:0.19; Romance:0.16,Horror:1.00,Recommender: Scream  (1996) | Seeker: ooh i love that one | Recommender: It  (2017) WAS A GOOD MOVIE | Seeker: i loved it,
9349/10/107175,396,9349,train,Conflict,Prioritize_STI,weak_rule,0.614,opposing genres (sim=0.17),False,0,Drama:0.27; Comedy:0.19; Romance:0.16,Horror:1.00,Recommender: It  (2017) WAS A GOOD MOVIE | Seeker: i loved it | Recommender: Annabelle  (2014) IS ANOTHER GOOD ON E | Recommender: ONE,
9350/4/79187,433,9350,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.16)",False,0,Drama:0.38; Horror:0.14; Thriller:0.09,Western:1.00,Recommender: hello! | Seeker: HELLO | Recommender: what kind of movies are you looking for? | Seeker: IM LOOKING FOR SOME WESTERNS,
9350/4/147237,433,9350,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.16)",False,0,Drama:0.38; Horror:0.14; Thriller:0.09,Western:1.00,Recommender: hello! | Seeker: HELLO | Recommender: what kind of movies are you looking for? | Seeker: IM LOOKING FOR SOME WESTERNS,
9350/6/124848,433,9350,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.16)",False,0,Drama:0.38; Horror:0.14; Thriller:0.09,Western:1.00,Recommender: what kind of movies are you looking for? | Seeker: IM LOOKING FOR SOME WESTERNS | Recommender: Have you seen Giant  (1956) or McLintock! (1963) ? | Seeker: NO I HAVE NEVER HEARD OF THEM,
9350/12/144347,433,9350,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.20)",False,0,Drama:0.38; Horror:0.14; Thriller:0.09,Western:0.75; Action:0.25,Seeker: Gunsmoke  (1953) IS A GOOD ONE | Recommender: oh I've never heard of that one | Seeker: ITS A GOOD WESTERN | Seeker: WHAT ABOUT ACTION PACKED MOVIE,
9351/3/189381,67,9351,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Horror:0.22; Drama:0.16; Thriller:0.16,,Recommender: WHAT KIND OF MOVIE DO YOU LIK E | Recommender: LIKE | Seeker: Hi. Could you find me a vampire movie?,
9351/6/94687,67,9351,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Horror:0.22; Drama:0.16; Thriller:0.16,,Seeker: Hi. Could you find me a vampire movie? | Recommender: Dracula  (1931) | Seeker: Not Dracula 2000 (2000) | Seeker: Sure the original is nice.,
9351/12/78925,67,9351,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Horror:0.22; Drama:0.16; Thriller:0.16,,"Recommender: I DIDNT KNOW THAT | Seeker: Yeah, underworld is alright. Didn't bother with the sequels, though. | Seeker: Any killer movies? | Seeker: Gerard plays Dracula",
9355/4/100271,440,9355,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.26),False,0,Comedy:0.33; Action:0.12; Fantasy:0.11,Drama:0.83; Romance:0.08; Thriller:0.08,"Recommender: hello! | Recommender: what kind of movie are you looking for tonight? | Seeker: Hi, how are you? | Seeker: i'm looking for a good drama, something like Bleed for This (2016) or White Bird in a Blizzard (2014)",
9355/4/120092,440,9355,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.26),False,0,Comedy:0.33; Action:0.12; Fantasy:0.11,Drama:0.83; Romance:0.08; Thriller:0.08,"Recommender: hello! | Recommender: what kind of movie are you looking for tonight? | Seeker: Hi, how are you? | Seeker: i'm looking for a good drama, something like Bleed for This (2016) or White Bird in a Blizzard (2014)",
9360/3/111099,338,9360,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.39),False,0,Horror:0.44; Thriller:0.19; Drama:0.15,Crime:0.42; Thriller:0.42; Action:0.08,"Recommender: Hi how are you | Seeker: Good. I'm looking for a good robber/thief movie.... Like Ocean's Eleven (2001)  or Ocean's Twelve (2004)  or Ocean's Thirteen (2007) | Recommender: Okay, I liked those movies, I like con movies too",
9360/9/141045,338,9360,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.36),False,0,Horror:0.44; Thriller:0.19; Drama:0.15,Crime:0.40; Thriller:0.31; Action:0.15,Seeker: I also liked The Italian Job (1969) | Seeker: I did see that one | Recommender: did you like it | Seeker: I did!,
9360/14/141578,338,9360,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.34),False,0,Horror:0.44; Thriller:0.19; Drama:0.15,Crime:0.40; Thriller:0.26; Action:0.18,"Seeker: I also enjoyed Gone in 60 Seconds  (2000) | Seeker: I have not seen Snatch  (2000) | Recommender: it was pretty good, interesting | Seeker: Can you think of one more?",
9371/2/165710,479,9371,train,Complement,Fuse,weak_rule,0.775,STI adds new genre (sim=0.08),False,0,Drama:0.30; Romance:0.23; Adventure:0.09,Children:1.00,Recommender: hello | Seeker: Hi. I'm looking for a good kids movie.,
9371/5/91293,479,9371,train,Complement,Fuse,weak_rule,0.775,STI adds new genre (sim=0.08),False,0,Drama:0.30; Romance:0.23; Adventure:0.09,Children:1.00,Seeker: Hi. I'm looking for a good kids movie. | Recommender: The Boss Baby (2017) | Recommender: that was good | Seeker: I am not really an Alec Baldwin fan. Any other suggestions?,
9371/6/80067,479,9371,train,Complement,Fuse,weak_rule,0.775,STI adds new genre (sim=0.08),False,0,Drama:0.30; Romance:0.23; Adventure:0.09,Children:1.00,Recommender: The Boss Baby (2017) | Recommender: that was good | Seeker: I am not really an Alec Baldwin fan. Any other suggestions? | Recommender: Casper  (1995) was one of my old time favorite,
9371/6/75881,479,9371,train,Complement,Fuse,weak_rule,0.775,STI adds new genre (sim=0.08),False,0,Drama:0.30; Romance:0.23; Adventure:0.09,Children:1.00,Recommender: The Boss Baby (2017) | Recommender: that was good | Seeker: I am not really an Alec Baldwin fan. Any other suggestions? | Recommender: Casper  (1995) was one of my old time favorite,
9373/2/193762,474,9373,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.25)",False,0,Horror:0.36; Thriller:0.23; Comedy:0.12,Comedy:1.00,"Seeker: Hi. I'm interested in watching a good comedy this evening. Can you recommend something? | Recommender: Hi, sure let me think a sec",
9373/3/131869,474,9373,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.25)",False,0,Horror:0.36; Thriller:0.23; Comedy:0.12,Comedy:1.00,"Seeker: Hi. I'm interested in watching a good comedy this evening. Can you recommend something? | Recommender: Hi, sure let me think a sec | Recommender: Have you seen Fist Fight (2017) ?",
9373/5/204849,474,9373,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.25)",False,0,Horror:0.36; Thriller:0.23; Comedy:0.12,Comedy:1.00,"Recommender: Hi, sure let me think a sec | Recommender: Have you seen Fist Fight (2017) ? | Recommender: or Despicable Me 3 (2017) ? | Seeker: I enjoy family comedies. I loved Step Brothers  (2008) . Are either of those family-oriented?",
9373/6/83552,474,9373,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.25)",False,0,Horror:0.36; Thriller:0.23; Comedy:0.12,Comedy:1.00,"Recommender: Have you seen Fist Fight (2017) ? | Recommender: or Despicable Me 3 (2017) ? | Seeker: I enjoy family comedies. I loved Step Brothers  (2008) . Are either of those family-oriented? | Recommender: yes, the latter is. Captain Underpants: The First Epic Movie is pretty safe",
9373/10/190018,474,9373,train,Override,Prioritize_STI,weak_rule,0.75,opposing genres (sim=0.19),False,0,Horror:0.36; Thriller:0.23; Comedy:0.12,Comedy:0.48; Children:0.44; Adventure:0.02,"Recommender: and Jumanji  (2017) | Seeker: Jumanji  (2017) sounds good. I saw the original. Is it family-friendly for 13 year olds? | Recommender: Yes, it is. | Seeker: Or do you think Captain Underpants: The First Epic Movie would be better? It's so hard to guess what kids these days like!",
9373/13/163215,474,9373,train,Override,Prioritize_STI,weak_rule,0.75,opposing genres (sim=0.19),False,0,Horror:0.36; Thriller:0.23; Comedy:0.12,Comedy:0.47; Children:0.44; Action:0.03,"Seeker: Or do you think Captain Underpants: The First Epic Movie would be better? It's so hard to guess what kids these days like! | Recommender: Yes, that would be better, it's kind of similar to Diary of a Wimpy Kid  (2010) | Seeker: Oh, they both liked that one! | Seeker: Okay, I think I'll try Captain Underpants: The First Epic Movie. Thank you for your suggestion!",
9374/2/84026,479,9374,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.50),False,0,Drama:0.17; Adventure:0.14; Romance:0.13,Animation:0.50; Children:0.50,Recommender: hello | Seeker: Hi. I'm looking for a good Disney princess movie for my daughter. Any suggestions?,
9374/3/119570,479,9374,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.50),False,0,Drama:0.17; Adventure:0.14; Romance:0.13,Animation:0.50; Children:0.50,Recommender: hello | Seeker: Hi. I'm looking for a good Disney princess movie for my daughter. Any suggestions? | Recommender: Sleeping Beauty  (1995),
9374/8/157924,479,9374,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.46),False,0,Drama:0.17; Adventure:0.14; Romance:0.13,Children:0.67; Animation:0.33,"Recommender: Girls like those | Seeker: Ooh, nice. Good idea. My daughter is a big fan of Tangled (2010) | Recommender: that is a really good one as well | Seeker: That is a good idea",
9374/15/137860,479,9374,train,Consistent,Fuse,weak_rule,0.773,aligned genres (sim=0.55),False,0,Drama:0.17; Adventure:0.14; Romance:0.13,Animation:0.44; Children:0.44; Fantasy:0.04,"Seeker: I love Shrek (2001) | Recommender: yes very good | Seeker: Not Disney, though. | Recommender: oh I am sorry",
9389/7/116886,474,9389,train,Complement,Fuse,weak_rule,0.8,STI adds new genre (sim=0.00),False,0,Documentary:0.26; Comedy:0.18; Horror:0.17,Western:1.00,"Seeker: Maybe something like The Good, the Bad and the Ugly (1966) | Recommender: My husband as well. Can you believe he just suggested The Good, the Bad and the Ugly (1966) | Seeker: Lol! Men! | Recommender: I can;t believe this LOL",
9389/11/205563,474,9389,train,Complement,Fuse,weak_rule,0.8,STI adds new genre (sim=0.00),False,0,Documentary:0.26; Comedy:0.18; Horror:0.17,Western:1.00,Recommender: Tombstone Terror (1935) is now a class | Recommender: classic | Seeker: I know! He loves that film! | Seeker: Can you suggest any similar ones?,
9389/12/136595,474,9389,train,Complement,Fuse,weak_rule,0.8,STI adds new genre (sim=0.00),False,0,Documentary:0.26; Comedy:0.18; Horror:0.17,Western:1.00,Recommender: classic | Seeker: I know! He loves that film! | Seeker: Can you suggest any similar ones? | Recommender: And if you like longer westeern epics then Lonesome Dove (1989),
9389/15/146941,474,9389,train,Conflict,Prioritize_STI,weak_rule,0.599,opposing genres (sim=0.19),False,0,Documentary:0.26; Comedy:0.18; Horror:0.17,Drama:1.00,Recommender: And if you like longer westeern epics then Lonesome Dove (1989) | Recommender: The Young Guns  (1956)  is always entertaining | Seeker: Can you suggest some newer ones? Maybe with Clint Eastwood? | Seeker: I like epics with drama but he likes shoot-em-ups.,
9389/17/188480,474,9389,train,Conflict,Prioritize_STI,weak_rule,0.599,opposing genres (sim=0.19),False,0,Documentary:0.26; Comedy:0.18; Horror:0.17,Drama:1.00,"Seeker: Can you suggest some newer ones? Maybe with Clint Eastwood? | Seeker: I like epics with drama but he likes shoot-em-ups. | Recommender: The Outlaw Josey Wales (1976)  is with CLint Eastwood but it's pretty old. He doesnt have any new westerns | Seeker: Actually, that sounds pretty good.",
9390/4/157991,466,9390,train,Consistent,Fuse,weak_rule,0.921,aligned genres (sim=0.84),False,0,Sci-Fi:0.40; Action:0.17; Thriller:0.14,Sci-Fi:1.00,"Recommender: Hi | Recommender: Tell me a movie, actor, director or genre you like | Seeker: Hello can you suggest some good sci fi movie for me like I, Robot  (2004) | Recommender: Sure",
9390/6/204292,466,9390,train,Consistent,Fuse,weak_rule,0.921,aligned genres (sim=0.84),False,0,Sci-Fi:0.40; Action:0.17; Thriller:0.14,Sci-Fi:1.00,"Seeker: Hello can you suggest some good sci fi movie for me like I, Robot  (2004) | Recommender: Sure | Recommender: How about Independence Day  (1996) | Seeker: Thats some Will SMith move i have seen. I have always like his movie like in Suicide Squad  (2016)  too",
9390/8/90950,466,9390,train,Consistent,Fuse,weak_rule,0.921,aligned genres (sim=0.84),False,0,Sci-Fi:0.40; Action:0.17; Thriller:0.14,Sci-Fi:1.00,Recommender: How about Independence Day  (1996) | Seeker: Thats some Will SMith move i have seen. I have always like his movie like in Suicide Squad  (2016)  too | Recommender: Also anything in the Star Wars series | Seeker: I dont like that. It really do not intrigue me,
9390/11/85036,466,9390,train,Consistent,Fuse,weak_rule,0.921,aligned genres (sim=0.84),False,0,Sci-Fi:0.40; Action:0.17; Thriller:0.14,Sci-Fi:1.00,Seeker: I dont like that. It really do not intrigue me | Recommender: How about Avatar  (2009) | Seeker: Well i heard a lot of good things about it. Maybe its time to see it now | Recommender: Very interesting,
9390/13/155632,466,9390,train,Consistent,Fuse,weak_rule,0.973,aligned genres (sim=0.95),False,0,Sci-Fi:0.40; Action:0.17; Thriller:0.14,Sci-Fi:0.67; Action:0.17; Thriller:0.17,Seeker: Well i heard a lot of good things about it. Maybe its time to see it now | Recommender: Very interesting | Recommender: Have you seen The Matrix (1999) | Seeker: Okay. I wil try and see it then. The Matrix (1999)  is my all time favourtie,
9390/13/181769,466,9390,train,Consistent,Fuse,weak_rule,0.973,aligned genres (sim=0.95),False,0,Sci-Fi:0.40; Action:0.17; Thriller:0.14,Sci-Fi:0.67; Action:0.17; Thriller:0.17,Seeker: Well i heard a lot of good things about it. Maybe its time to see it now | Recommender: Very interesting | Recommender: Have you seen The Matrix (1999) | Seeker: Okay. I wil try and see it then. The Matrix (1999)  is my all time favourtie,
9397/2/195979,466,9397,train,Consistent,Fuse,weak_rule,0.812,aligned genres (sim=0.62),False,0,Sci-Fi:0.30; Action:0.24; Thriller:0.17,Action:0.25; Adventure:0.25; Crime:0.25,Recommender: How are you? | Seeker: Hello Do you know of any crazy driving movie like Transporter 3 (2008),
9397/2/152153,466,9397,train,Consistent,Fuse,weak_rule,0.812,aligned genres (sim=0.62),False,0,Sci-Fi:0.30; Action:0.24; Thriller:0.17,Action:0.25; Adventure:0.25; Crime:0.25,Recommender: How are you? | Seeker: Hello Do you know of any crazy driving movie like Transporter 3 (2008),
9397/4/138241,466,9397,train,Consistent,Fuse,weak_rule,0.812,aligned genres (sim=0.62),False,0,Sci-Fi:0.30; Action:0.24; Thriller:0.17,Action:0.25; Adventure:0.25; Crime:0.25,"Recommender: How are you? | Seeker: Hello Do you know of any crazy driving movie like Transporter 3 (2008) | Recommender: Let me think, Baby Driver  (2017) and Duel  (1971) are options for an oldie and a newer movie | Seeker: Okay. I have not seen either ones. But i will love to see them though as they sound interesting",
9397/6/105031,466,9397,train,Consistent,Fuse,weak_rule,0.812,aligned genres (sim=0.62),False,0,Sci-Fi:0.30; Action:0.24; Thriller:0.17,Action:0.25; Adventure:0.25; Crime:0.25,"Recommender: Let me think, Baby Driver  (2017) and Duel  (1971) are options for an oldie and a newer movie | Seeker: Okay. I have not seen either ones. But i will love to see them though as they sound interesting | Recommender: And of course the classic Days of Thunder (1990) | Seeker: What is that about is it very interestin",
9397/10/151318,466,9397,train,Consistent,Fuse,weak_rule,0.812,aligned genres (sim=0.62),False,0,Sci-Fi:0.30; Action:0.24; Thriller:0.17,Action:0.25; Adventure:0.25; Crime:0.25,"Recommender: Gone in 60 Seconds  (2000) was a remake I think, but good also | Seeker: I just finisged watching Death Race  (2008)  and i am looking for something in that line | Recommender: Days of Thunder (1990) was about a hotrod driver | Seeker: Hmmm okay. I guess i will love to watch it too",
9397/13/189066,466,9397,train,Consistent,Fuse,weak_rule,0.812,aligned genres (sim=0.62),False,0,Sci-Fi:0.30; Action:0.24; Thriller:0.17,Action:0.25; Adventure:0.25; Crime:0.25,Seeker: Hmmm okay. I guess i will love to watch it too | Recommender: The Transporter (2002) is along the same lines | Seeker: Thanks so much for the suggestion | Seeker: Okay,
9408/4/165812,466,9408,train,Complement,Fuse,weak_rule,0.772,STI adds new genre (sim=0.09),False,0,Thriller:0.28; Action:0.27; Crime:0.21,Sci-Fi:1.00,"Seeker: Do you know of any sci fi movie like I, Robot  (2004) | Recommender: yes, i know it a good movie about robots. | Seeker: do you have a suggestion like tha | Seeker: do you have a suggestion like tha",
9408/7/138767,466,9408,train,Complement,Fuse,weak_rule,0.772,STI adds new genre (sim=0.09),False,0,Thriller:0.28; Action:0.27; Crime:0.21,Sci-Fi:1.00,Seeker: do you have a suggestion like tha | Recommender: yes what about the movie Transformers: The Last Knight (2017) | Seeker: I have seen the former but the later i have not but will like to see too | Seeker: I am into any Will Smith movie like Independence Day  (2000),
9408/10/119576,466,9408,train,Complement,Fuse,weak_rule,0.772,STI adds new genre (sim=0.09),False,0,Thriller:0.28; Action:0.27; Crime:0.21,Sci-Fi:1.00,Seeker: I am into any Will Smith movie like Independence Day  (2000) | Recommender: what about the movie Chappie  (2015) it is a good movie by the way to see | Seeker: I have learnt a lot it is a good movie. I guess it is high time i see it then | Recommender: do you like animation movies,
9409/2/181546,466,9409,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Thriller:0.30; Action:0.29; Crime:0.17,,"Recommender: Hello how are you? | Seeker: Hello, DO you know of any crazy driving movie like Transporter 3 (2008)",
9409/4/195134,466,9409,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Thriller:0.30; Action:0.29; Crime:0.17,,"Recommender: Hello how are you? | Seeker: Hello, DO you know of any crazy driving movie like Transporter 3 (2008) | Recommender: Transporter 3 (2008) was pretty intense! How about Mission: Impossible – Rogue Nation (2015) ? | Seeker: I have not watched that but i have always been a fan of the sequel",
9409/4/110529,466,9409,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Thriller:0.30; Action:0.29; Crime:0.17,,"Recommender: Hello how are you? | Seeker: Hello, DO you know of any crazy driving movie like Transporter 3 (2008) | Recommender: Transporter 3 (2008) was pretty intense! How about Mission: Impossible – Rogue Nation (2015) ? | Seeker: I have not watched that but i have always been a fan of the sequel",
9439/5/99583,466,9439,train,Consistent,Fuse,weak_rule,0.914,aligned genres (sim=0.83),False,0,Action:0.29; Sci-Fi:0.18; Adventure:0.16,Action:0.67; Adventure:0.17; Sci-Fi:0.17,"Recommender: how are you | Seeker: Hello, Do you know of any Marvel movie like Spider-Man  (2002)  that you can recommend | Recommender: have seen that movie | Seeker: Okay. Which other movie like this can you recommend. I am really planing to see Black Panther (2018)  very soon",
